merchant_id,onboarding_month,month,merchant_industry,merchant_governorate,subscription_plan,acquisition_channel,customer_acquisition_cost,mrr,new_mrr,expansion_mrr,churned_mrr,active_status,total_payment_volume,transaction_count
MX-0293,2024-02-01,2024-04-01,Hospitality,Zarqa,Pro,Sales Agent,50JOD,54.49,0.0,0.0,0.0,True,531.59,128.0
MX-0078,2024-02-01,2024-11-01,F&B,Mafraq,Pro,Sales Agent,67.07,95.38,0.0,0.0,0.0,True,4847.79,943.0
MX-0480,2024-02-01,2024-02-01,Retail,Zarqa,Basic,Online,51.77,38.29,38.29,0.0,0.0,True,10888.93,775.0
MX-0500,2024-02-01,2024-08-01,Pharmacy,Amman,Pro,Bank Partner,25.19,74.37,0.0,0.0,0.0,True,5646.43,377.0
MX-0500,2024-02-01,2024-07-01,Pharmacy,Amman,Pro,Bank Partner,-20,74.37,0.0,0.0,0.0,True,499.67,181.0
MX-0194,2024-02-01,2024-08-01,Retail,Amman,Pro,Bank Partner,29.01,109.56,0.0,0.0,0.0,True,2233.68,573.0
MX-0335,2024-02-01,2024-10-01,F&B,Zarqa,Enterprise,Online,24.58,416.49,0.0,0.0,0.0,True,12352.55,1076.0
MX-0280,2024-02-01,2024-06-01,Hospitality,Irbid,Basic,Online,22.84,90.11,0.0,0.0,0.0,True,7687.64,540.0
MX-0117,2024-02-01,2024-10-01,Hospitality,Amman,Basic,Online,37.61,26.06,0.0,0.0,0.0,True,2913.04,369.0
MX-0283,2024-02-01,2024-05-01,F&B,Amman,Pro,Sales Agent,68.35,115.73,0.0,0.0,0.0,True,9082.6,724.0
MX-0409,2024-02-01,2024-08-01,Pharmacy,Amman,Pro,Bank Partner,39.7,111.55,0.0,0.0,0.0,True,2358.83,408.0
MX-0299,2024-02-01,2024-06-01,Retail,Irbid,Pro,Bank Partner,17.7,50.18,0.0,0.0,0.0,True,4598.34,671.0
MX-0411,2024-02-01,2024-11-01,F&B,Zarqa,Basic,Bank Partner,32.21,25.68,0.0,0.0,0.0,True,10603.93,894.0
MX-0044,2024-02-01,2024-08-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,99.17,0.0,0.0,0.0,True,955.95,163.0
MX-0433,2024-02-01,2024-09-01,Retail,Ma'an,Basic,Sales Agent,99.04,39.24,0.0,0.0,0.0,True,6136.58,541.0
MX-0217,2024-02-01,2024-05-01,F&B,Madaba,Basic,Bank Partner,35.73,107.55,0.0,74.15,0.0,True,4785.8,972.0
MX-0320,2024-02-01,2024-05-01,F&B,Amman,Basic,Bank Partner,25.28,0.0,0.0,0.0,38.31,False,0.0,0.0
MX-0201,2024-02-01,2024-08-01,Retail,Zarqa,Pro,Online,59.07,172.01,0.0,0.0,0.0,True,7371.72,861.0
MX-0160,2024-02-01,2024-11-01,Retail,Zarqa,Basic,Bank Partner,33.72,0.0,0.0,0.0,0.0,True,4575.96,856.0
MX-0138,2024-02-01,2024-03-01,Retail,Amman,Basic,Bank Partner,33.29,0.0,0.0,0.0,22.16,False,0.0,0.0
MX-0119,2024-02-01,2024-03-01,Hospitality,Madaba,Basic,Sales Agent,45.01,0.0,0.0,0.0,39.2,False,0.0,0.0
MX-0093,2024-02-01,2024-10-01,Hospitality,Amman,Pro,Bank Partner,20.09,0.0,0.0,0.0,0.0,True,2625.34,294.0
MX-0241,2024-02-01,2024-12-01,Pharmacy,Zarqa,Pro,Online,51.78,115.96,0.0,0.0,0.0,True,5759.28,439.0
MX-0329,2024-02-01,2024-09-01,Retail,Aqaba,Pro,Sales Agent,78.18,133.53,0.0,0.0,0.0,True,5811.09,628.0
MX-0043,2024-02-01,2024-02-01,F&B,Amman,Basic,Sales Agent,71.4,35.87,35.87,0.0,0.0,True,11362.37,855.0
MX-0369,2024-02-01,2024-12-01,F&B,Jerash,Basic,Bank Partner,23.58,78.66,0.0,0.0,0.0,True,11739.37,843.0
MX-0115,2024-02-01,2024/03/01,Retail,Ajloun,Pro,Bank Partner,31.36,59.22,0.0,0.0,0.0,True,4794.96,953.0
MX-0317,2024-02-01,2024-08-01,Retail,Zarqa,Basic,Bank Partner,21.87,81.13,0.0,56.44,0.0,True,1576.88,749.0
MX-0230,2024-02-01,2024-03-01,Retail,Amman,Basic,Sales Agent,58.0,20.89,0.0,0.0,0.0,True,1829.6,745.0
MX-0087,2024-02-01,2024-09-01,Retail,Amman,Pro,Sales Agent,46.33,111.65,0.0,0.0,0.0,True,7407.83,738.0
MX-0373,2024-02-01,2024-07-01,F&B,Irbid,Pro,Sales Agent,81.55,247.04,0.0,75.29,0.0,True,11926.28,928.0
MX-0201,2024-02-01,2024-02-01,Retail,amman,Pro,Online,59.07,82.25,82.25,0.0,0.0,True,1643.06,509.0
MX-0308,2024-02-01,2024-07-01,F&B,Mafraq,Pro,Bank Partner,30.43,77.11,0.0,0.0,0.0,True,7186.3,977.0
MX-0460,2024-02-01,2024-07-01,F&B,Aqaba,Pro,Sales Agent,64.11,147.76,0.0,0.0,0.0,True,4312.57,1036.0
MX-0323,2024-02-01,2024-11-01,Retail,Amman,Pro,Sales Agent,76.47,115.85,0.0,0.0,0.0,True,9207.93,644.0
MX-0016,2024-02-01,2024-04-01,F&B,Amman,Enterprise,Bank Partner,25.28,524.34,0.0,42.86,0.0,True,13980.76,1058.0
MX-0174,2024-02-01,2024-06-01,F&B,Zarqa,Basic,Online,54.23,72.44,0.0,0.0,0.0,True,6945.12,968.0
MX-0253,2024-02-01,2024-02-01,Hospitality,Irbid,Basic,Bank Partner,31.73,29.08,29.08,0.0,0.0,True,1126.64,199.0
MX-0053,2024-02-01,2024-03-01,Pharmacy,Zarqa,Enterprise,Online,26.63,426.34,0.0,0.0,0.0,True,1978.0,203.0
MX-0148,2024-02-01,2024-07-01,Retail,Irbid,Pro,Online,34.31,112.51,0.0,0.0,0.0,True,1853.15,613.0
MX-0135,2024-02-01,2024-07-01,Pharmacy,Amman,Pro,Online,48.77,134.94,0.0,0.0,0.0,True,4433.06,536.0
MX-0431,2024-02-01,2024-11-01,F&B,Amman,Basic,Sales Agent,76.18,134.39,0.0,57.1,0.0,True,1706.01,711.0
MX-0144,2024-02-01,2024-12-01,F&B,Amman,Pro,Sales Agent,58.86,,0.0,0.0,0.0,True,9579.42,916.0
MX-0219,2024-02-01,2025-01-01,Retail,Amman,Pro,Online,54.91,73.55,0.0,0.0,0.0,True,2234.08,585.0
MX-0142,2024-02-01,2024-03-01,F&B,Amman,Basic,Online,41.63,93.23,0.0,63.46,0.0,True,13764.89,963.0
MX-0012,2024-02-01,2024-09-01,Pharmacy,Amman,Enterprise,Sales Agent,-20,392.36,0.0,0.0,0.0,True,364472.0,382.0
MX-0183,2024-02-01,2024-08-01,Pharmacy,Amman,Pro,Sales Agent,41.99,,0.0,0.0,0.0,True,4795.7,433.0
MX-0344,2024-02-01,2024-10-01,Retail,Karak,Pro,Sales Agent,61.29,194.24,0.0,0.0,0.0,True,6688.63,644.0
MX-0168,2024-02-01,2024-07-01,F&B,Amman,Basic,Online,25.05,153.01,0.0,0.0,0.0,True,6234.59,838.0
MX-0167,2024-02-01,2024-11-01,F&B,Amman,Pro,Bank Partner,30.85,0.0,0.0,0.0,124.55,False,0.0,0.0
MX-0077,2024-02-01,2024-03-01,Hospitality,Amman,Basic,Bank Partner,20.97,35.27,0.0,0.0,0.0,True,3489.48,317.0
MX-0456,2024-02-01,2024-03-01,Retail,Amman,Enterprise,Online,25.57,538.38,0.0,0.0,0.0,True,7397.34,681.0
MX-0118,2024-02-01,2024-05-01,F&B,Amman,Pro,Sales Agent,76.92,74.85,0.0,0.0,0.0,True,7291.27,824.0
MX-0018,2024-02-01,2024-10-01,Retail,Madaba,Pro,Online,55.99,185.24,0.0,0.0,0.0,True,3426.76,478.0
MX-0166,2024-02-01,2024-12-01,Hospitality,Amman,Pro,Online,59.16,80.06,0.0,0.0,0.0,True,1381.57,143.0
MX-0299,2024-02-01,2024-09-01,Retail,Irbid,Pro,Bank Partner,17.7,50.18,0.0,0.0,0.0,True,3816.25,679.0
MX-0403,2024-02-01,2024-03-01,Retail,Amman,Basic,Sales Agent,64.58,90.68,0.0,52.38,0.0,True,8751.14,722.0
MX-0255,2024-02-01,2024-03-01,F&B,Amman,Pro,Online,55.16,76.03,0.0,0.0,0.0,True,15428.34,1092.0
MX-0104,2024-02-01,2024-08-01,Retail,Amman,Enterprise,Bank Partner,32.4,413.25,0.0,0.0,0.0,True,9957.5,883.0
MX-0322,2024-02-01,2024-06-01,Retail,Amman,Basic,Bank Partner,32.85,37.32,0.0,0.0,0.0,True,7049.11,805.0
MX-0382,2024-02-01,2024-06-01,Retail,Irbid,Basic,Online,54.3,78.21,0.0,0.0,31.4,False,0.0,0.0
MX-0166,2024-02-01,2024-07-01,Hospitality,Amman,Pro,Online,59.16,80.06,0.0,0.0,0.0,True,886.27,321.0
MX-0039,2024-02-01,2024-05-01,Retail,Amman,Basic,Bank Partner,20.63,35.66,0.0,0.0,0.0,True,9356.28,740.0
MX-0376,2024-02-01,2024-03-01,F&B,Amman,Pro,Sales Agent,56.52,54.83,0.0,0.0,0.0,True,5608.19,720.0
MX-0470,2024-02-01,2024-02-01,Pharmacy,Zarqa,Pro,Bank Partner,28.58,98.41,98.41,0.0,0.0,True,549.63,102.0
MX-0048,2024-02-01,2024-02-01,Retail,Irbid,Basic,Sales Agent,82.47,17.25,17.25,0.0,0.0,True,5646.4,775.0
MX-0021,2024-02-01,2024-05-01,Retail,Zarqa,Pro,Bank Partner,39.08,82.13,0.0,0.0,0.0,True,4149.28,608.0
MX-0273,2024-02-01,2024-08-01,Hospitality,Amman,Pro,Online,39.51,0.0,0.0,0.0,0.0,True,779.32,245.0
MX-0161,2024-02-01,2024-07-01,F&B,Amman,Pro,Sales Agent,79.07,108.76,0.0,0.0,0.0,True,255179.0,746.0
MX-0371,2024-02-01,2024-05-01,F&B,Amman,Enterprise,Online,46.09,597.6,0.0,0.0,0.0,True,13782.73,984.0
MX-0361,2024-02-01,2024-08-01,F&B,Aqaba,Enterprise,Sales Agent,40.7,475.45,0.0,46.91,0.0,True,4177.9,895.0
MX-0144,2024-02-01,2024-04-01,F&B,Amman,Pro,Sales Agent,58.86,61.8,0.0,0.0,0.0,True,9199.06,800.0
MX-0411,2024-02-01,2024-03-01,F&B,Zarqa,Basic,Bank Partner,32.21,25.68,0.0,0.0,0.0,True,1154236.0,859.0
MX-0368,2024-02-01,2024-12-01,Pharmacy,Amman,Enterprise,Bank Partner,28.97,508.29,0.0,0.0,0.0,True,1567.23,444.0
MX-0258,2024-02-01,2024-04-01,Retail,Zarqa,Basic,Sales Agent,65.83,0.0,0.0,0.0,17.03,False,0.0,0.0
MX-0148,2024-02-01,2024-05-01,Retail,Irbid,Pro,Online,34.31,112.51,0.0,36.84,0.0,True,6598.2,729.0
MX-0034,2024-02-01,2024-05-01,Pharmacy,Zarqa,Basic,Bank Partner,39.3,0.0,0.0,0.0,66.45,False,0.0,0.0
MX-0058,2024-02-01,2024-09-01,F&B,Amman,Basic,Bank Partner,25.29,41.17,0.0,0.0,0.0,True,10804.67,983.0
MX-0426,2024-02-01,2024-02-01,Retail,Amman,Enterprise,Bank Partner,37.5,443.15,443.15,0.0,0.0,True,7889.37,679.0
MX-0146,2024-02-01,2024-11-01,F&B,Ajloun,Pro,Sales Agent,89.3,163.22,0.0,0.0,0.0,True,9743.84,1178.0
MX-0424,2024-02-01,2024/04/01,Retail,Aqaba,Basic,Bank Partner,26.46,73.78,0.0,0.0,0.0,True,4479.18,497.0
MX-0333,2024-02-01,2024-04-01,F&B,amman,Basic,Sales Agent,76.23,15.48,0.0,0.0,0.0,True,11056.08,878.0
MX-0262,2024-02-01,2024-02-01,Pharmacy,Amman,Pro,Online,44.08,89.93,89.93,0.0,0.0,True,721.88,210.0
MX-0431,2024-02-01,2024-03-01,F&B, Amman ,Basic,Sales Agent,76.18,33.0,0.0,0.0,0.0,True,7247.89,906.0
MX-0123,2024-02-01,2024-09-01,F&B,Amman,Pro,Sales Agent,98.03,0.0,0.0,0.0,66.01,False,0.0,0.0
MX-0036,2024-02-01,2024-02-01,Hospitality,Balqa,Pro,Bank Partner,23.74,51.34,51.34,0.0,0.0,True,2190.63,434.0
MX-0294,2024-02-01,2024-02-01,F&B,Irbid,Pro,Sales Agent,70.99,64.73,64.73,0.0,0.0,True,3933.64,
MX-0161,2024-02-01,2024-06-01,F&B,Amman,Pro,Sales Agent,79.07,108.76,0.0,0.0,0.0,True,743330.0,843.0
MX-0113,2024-02-01,2024-08-01,Pharmacy,Irbid,Basic,Sales Agent,-20,92.23,0.0,0.0,0.0,True,2146.02,239.0
MX-0322,2024-02-01,2024-07-01,Retail,Amman,Basic,Bank Partner,32.85,37.32,0.0,0.0,0.0,True,4427.03,861.0
MX-0270,2024-02-01,2024-04-01,F&B,Madaba,Basic,Bank Partner,27.81,17.76,0.0,0.0,0.0,True,7180.38,772.0
MX-0432,2024-02-01,2024-03-01,Hospitality,Madaba,Basic,Sales Agent,89.6,17.28,0.0,0.0,0.0,True,1600.25,333.0
MX-0072,2024-02-01,2024-02-01,F&B,Aqaba,Basic,Bank Partner,27.98,39.09,39.09,0.0,0.0,True,8896.96,904.0
MX-0464,2024-02-01,2024-02-01,Retail,Amman,Pro,Bank Partner,29.23,117.3,117.3,0.0,0.0,True,4981.39,720.0
MX-0207,2024-02-01,2024-12-01,F&B,Amman,Pro,Sales Agent,56.8,67.7,0.0,0.0,0.0,True,3800.76,924.0
MX-0418,2024-02-01,2024-11-01,F&B,Balqa,Basic,Sales Agent,-20,181.13,0.0,0.0,0.0,True,11851.21,915.0
MX-0222,2024-02-01,2024-03-01,Retail,Amman,Basic,Bank Partner,28.52,38.56,0.0,0.0,0.0,True,4490.48,642.0
MX-0495,2024-02-01,2024-07-01,Retail,Amman,Pro,Sales Agent,70.68,131.18,0.0,0.0,0.0,True,285933.0,945.0
MX-0199,2024-02-01,2024-07-01,Hospitality,Amman,Pro,Online,41.87,100.07,0.0,0.0,0.0,True,2991.99,238.0
MX-0245,2024-02-01,2024-12-01,F&B,Amman,Pro,Bank Partner,36.39,51.42,0.0,0.0,0.0,True,3513.23,735.0
MX-0236,2024-02-01,2024-02-01,Retail,Ajloun,Basic,Online,43.73,24.87,24.87,0.0,0.0,True,5571.65,544.0
MX-0160,2024-02-01,2024-08-01,Retail,Zarqa,Basic,Bank Partner,33.72,25.51,0.0,0.0,0.0,True,2878.09,818.0
MX-0243,2024-02-01,2024-12-01,Pharmacy,Aqaba,Pro,Sales Agent,74.97,170.33,0.0,0.0,0.0,True,4292.64,326.0
MX-0066,2024-02-01,2024-12-01,Retail,Zarqa,Pro,Bank Partner,34.66,83.87,0.0,0.0,0.0,True,9545.75,820.0
MX-0203,2024-02-01,2025-01-01,F&B,Amman,Basic,Bank Partner,25.56,17.64,0.0,0.0,0.0,True,5654.64,901.0
MX-0415,2024-02-01,2024-05-01,Retail,Zarqa,Basic,Bank Partner,27.64,19.51,0.0,0.0,0.0,True,3914.62,443.0
MX-0374,2024-02-01,2024-02-01,Retail,Amman,Basic,Online,37.2,19.67,19.67,0.0,0.0,True,7560.5,698.0
MX-0102,2024-02-01,2024-02-01,Retail,Amman,Enterprise,Bank Partner,28.33,550.37,550.37,0.0,0.0,True,5876.79,705.0
MX-0217,2024-02-01,2024-12-01,F&B,Madaba,Basic,Bank Partner,35.73,107.55,0.0,0.0,0.0,True,5716.39,961.0
MX-0197,2024-02-01,2024-04-01,Retail,Amman,Enterprise,Bank Partner,26.51,284.51,0.0,0.0,0.0,True,9769.99,744.0
MX-0243,2024-02-01,2024-02-01,Pharmacy,Aqaba,Pro,Sales Agent,7497.0,102.75,102.75,0.0,0.0,True,2300.1,228.0
MX-0032,2024-02-01,2025-01-01,F&B,Petra,Pro,Sales Agent,73.92,158.99,0.0,0.0,0.0,True,3515.37,877.0
MX-0072,2024-02-01,2024-12-01,F&B,Aqaba,Basic,Bank Partner,27.98,102.9,0.0,0.0,0.0,True,6388.59,907.0
MX-0038,2024-02-01,2024-07-01,F&B,Amman,Pro,Sales Agent,49.07,111.92,0.0,0.0,0.0,True,6529.69,1009.0
MX-0456,2024-02-01,2024-10-01,Retail,Amman,Enterprise,Online,25.57,663.2,0.0,0.0,0.0,True,1626.41,502.0
MX-0175,2024-02-01,2024-09-01,Retail,Amman,Pro,Sales Agent,53.63,114.02,0.0,0.0,0.0,True,3308.54,678.0
MX-0178,2024-02-01,2024-05-01,F&B,Amman,Basic,Bank Partner,31.07,21.31,0.0,0.0,0.0,True,2372.7,758.0
MX-0248,2024-02-01,2024-06-01,Pharmacy,Zarqa,Basic,Bank Partner,35.78,22.51,0.0,0.0,0.0,True,2337.72,288.0
MX-0356,2024-02-01,2024-03-01,Retail,amman,Pro,Bank Partner,18.01,89.95,0.0,0.0,0.0,True,9284.06,629.0
MX-0310,2024-02-01,2024-07-01,F&B,Amman,Pro,Bank Partner,23.63,135.53,0.0,0.0,0.0,True,9674.04,1013.0
MX-0372,2024-02-01,2024-04-01,F&B,Amman,Basic,Bank Partner,36.14,0.0,0.0,0.0,23.15,False,0.0,0.0
MX-0319,2024-02-01,2024-06-01,F&B,Amman,Basic,Sales Agent,65.31,21.29,0.0,0.0,0.0,True,4669.75,649.0
MX-0443,2024-02-01,2024-06-01,F&B,Irbid,Pro,Sales Agent,85.71,53.98,0.0,0.0,0.0,True,9186.13,820.0
MX-0316,2024-02-01,2024-05-01,Retail, Amman ,Pro,Online,25.26,78.67,0.0,0.0,0.0,True,7069.81,
MX-0244,2024-02-01,2024-05-01,F&B,Zarqa,Pro,Bank Partner,39.89,69.24,0.0,0.0,0.0,True,11473.78,834.0
MX-0059,2024-02-01,2024-11-01,F&B,Aqaba,Basic,Online,46.04,34.58,0.0,0.0,0.0,True,14108.91,987.0
MX-0263,2024-02-01,2024-07-01,F&B,Zaqra,Basic,Bank Partner,37.31,53.89,0.0,0.0,0.0,True,12149.13,887.0
MX-0396,2024-02-01,2025-01-01,Pharmacy,Amman,Pro,Sales Agent,60.75,75.96,0.0,0.0,0.0,True,2163.68,343.0
MX-0047,2024-02-01,2024-03-01,F&B,Amman,Basic,Online,22.71,30.78,0.0,0.0,0.0,True,2458.92,926.0
MX-0352,2024-02-01,2024-10-01,Hospitality,Aqaba,Pro,Online,56.53,82.38,0.0,0.0,0.0,True,1237.84,182.0
MX-0184,2024-02-01,2024-03-01,Hospitality,Irbid,Enterprise,Online,32.16,492.71,0.0,41.22,0.0,True,3693.24,289.0
MX-0341,2024-02-01,2024-04-01,Retail,Amman,Basic,Bank Partner,33.78,38.22,0.0,0.0,0.0,True,7604.03,641.0
MX-0045,2024-02-01,2024-10-01,F&B,Irbid,Pro,Online,54.41,70.26,0.0,0.0,0.0,True,4212.89,837.0
MX-0483,2024-02-01,2024-06-01,Retail,Amman,Basic,Sales Agent,96.64,21.17,0.0,0.0,0.0,True,11579.34,792.0
MX-0371,2024-02-01,2024-12-01,F&B,Zaqra,Enterprise,Online,46.09,597.6,0.0,0.0,0.0,True,6991.0,618.0
MX-0109,2024-02-01,2024-11-01,F&B,Zarqa,Pro,Bank Partner,21.92,0.0,0.0,0.0,0.0,True,6826.22,977.0
MX-0330,2024-02-01,2024-06-01,F&B,Amman,Basic,Bank Partner,16.28,0.0,0.0,0.0,15.9,False,0.0,0.0
MX-0439,2024-02-01,2024-02-01,Retail,Amman,Basic,Sales Agent,72.48,39.75,39.75,0.0,0.0,True,10182.4,727.0
MX-0315,2024-02-01,2024-09-01,Hospitality,Jerash,Basic,Bank Partner,39.82,39.93,0.0,0.0,0.0,True,203.0,20.0
MX-0300,2024-02-01,2024-04-01,F&B,Mafraq,Pro,Bank Partner,23.47,86.41,0.0,0.0,0.0,True,5125.77,751.0
MX-0061,2024-02-01,2025-01-01,F&B,Irbid,Pro,Bank Partner,16.56,173.73,0.0,0.0,0.0,True,11026.49,887.0
MX-0308,2024-02-01,2024-09-01,F&B,Mafraq,Pro,Bank Partner,30.43,77.11,0.0,0.0,0.0,True,8677.38,873.0
MX-0073,2024-02-01,2024-07-01,F&B,Amman,Basic,Sales Agent,52.29,38.45,0.0,0.0,0.0,True,8212.69,829.0
MX-0154,2024-02-01,2024-12-01,Retail,Zaqra,Pro,Bank Partner,3565.0,120.19,0.0,39.85,0.0,True,7024.07,
MX-0024,2024-02-01,2024-04-01,F&B,Jerash,Enterprise,Bank Partner,16.31,489.38,0.0,0.0,0.0,True,5654.52,803.0
MX-0361,2024-02-01,2025-01-01,F&B,Aqaba,Enterprise,Sales Agent,40.7,475.45,0.0,0.0,0.0,True,6499.22,765.0
MX-0374,2024-02-01,2024-03-01,Retail,Amman,Basic,Online,37.2,0.0,0.0,0.0,19.67,False,0.0,0.0
MX-0283,2024-02-01,2024-06-01,F&B,Amman,Pro,Sales Agent,68.35,115.73,0.0,0.0,0.0,True,7403.46,922.0
MX-0217,2024-02-01,2024-08-01,F&B,Madaba,Basic,Bank Partner,35.73,107.55,0.0,0.0,0.0,True,8055.04,982.0
MX-0175,2024-02-01,2024-03-01,Retail,Amman,Pro,Sales Agent,53.63,114.02,0.0,0.0,0.0,True,8882.41,914.0
MX-0184,2024-02-01,2025-01-01,Hospitality,Irbid,Enterprise,Online,-20,612.09,0.0,0.0,0.0,True,619.6,288.0
MX-0155,2024-02-01,2024-04-01,Pharmacy,Amman,Pro,Bank Partner,17.52,71.23,0.0,0.0,0.0,True,299.13,110.0
MX-0071,2024-02-01,2024/02/01,Hospitality,Zaqra,Basic,Sales Agent,8541.0,17.65,17.65,0.0,0.0,True,1642.77,321.0
MX-0205,2024-02-01,2024-06-01,Retail,Amman,Basic,Bank Partner,33.5,22.83,0.0,0.0,0.0,True,8929.9,735.0
MX-0112,2024-02-01,2024-07-01,F&B,Aqaba,Basic,Sales Agent,52.12,35.88,0.0,0.0,0.0,True,10561.05,888.0
MX-0486,2024-02-01,2024-02-01,Pharmacy,Zarqa,Basic,Bank Partner,39.52,23.42,23.42,0.0,0.0,True,466.85,182.0
MX-0436,2024-02-01,2024-02-01,Retail,Amman,Basic,Online,35.58,27.6,27.6,0.0,0.0,True,6061.21,496.0
MX-0462,2024-02-01,2024-04-01,Retail,Irbid,Pro,Bank Partner,37.01,141.03,0.0,0.0,0.0,True,9900.23,708.0
MX-0250,2024-02-01,2024-09-01,Hospitality,Irbid,Pro,Bank Partner,17.87,128.08,0.0,0.0,0.0,True,1818.65,184.0
MX-0428,2024-02-01,2024-08-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,321.72,0.0,0.0,0.0,True,4145.31,298.0
MX-0241,2024-02-01,2024-02-01,Pharmacy,Zarqa,Pro,Online,-20,115.96,115.96,0.0,0.0,True,1024.2,
MX-0021,2024-02-01,2025-01-01,Retail,Zarqa,Pro,Bank Partner,39.08,176.57,0.0,0.0,0.0,True,1942.32,666.0
MX-0209,2024-02-01,2024-02-01,F&B,Amman,Basic,Sales Agent,57.53,29.35,29.35,0.0,0.0,True,7438.9,801.0
MX-0290,2024-02-01,2024-06-01,Retail,Balqa,Basic,Sales Agent,51.77,29.54,0.0,0.0,0.0,True,5188.17,737.0
MX-0105,2024-02-01,2024-07-01,Pharmacy,Amman,Enterprise,Bank Partner,-20,562.52,0.0,0.0,0.0,True,2786.29,381.0
MX-0043,2024-02-01,2024-10-01,F&B,Amman,Basic,Sales Agent,71.4,83.92,0.0,0.0,0.0,True,5658.8,886.0
MX-0146,2024-02-01,2024-12-01,F&B,Ajloun,Pro,Sales Agent,89.3,225.83,0.0,62.61,0.0,True,5882.68,972.0
MX-0444,2024-02-01,2024-08-01,F&B,Madaba,Basic,Sales Agent,90.02,0.0,0.0,0.0,30.2,False,0.0,0.0
MX-0259,2024-02-01,2024-03-01,Retail,Ajloun,Basic,Bank Partner,22.92,20.39,0.0,0.0,0.0,True,3835.56,630.0
MX-0054,2024-02-01,2024-09-01,Hospitality,Zarqa,Pro,Online,57.83,177.07,0.0,48.04,0.0,True,1462.17,109.0
MX-0498,2024-02-01,2024-05-01,F&B,Amman,Basic,Bank Partner,36.64,20.51,0.0,0.0,0.0,True,13275.95,993.0
MX-0088,2024-02-01,2024-09-01,Retail,Amman,Basic,Bank Partner,31.42,29.49,0.0,0.0,0.0,True,2538.99,759.0
MX-0207,2024-02-01,2024-07-01,F&B,Amman,Pro,Sales Agent,56.8,67.7,0.0,0.0,0.0,True,10119.72,836.0
MX-0457,2024-02-01,2024-10-01,F&B,Zarqa,Pro,Sales Agent,66.64,100.66,0.0,0.0,0.0,True,7569.0,981.0
MX-0039,2024-02-01,2024-09-01,Retail,Amman,Basic,Bank Partner,20.63,35.66,0.0,0.0,0.0,True,4513.73,688.0
MX-0063,2024-02-01,2024-08-01,Hospitality,Amman,Pro,Sales Agent,88.38,116.88,0.0,0.0,0.0,True,80.5,
MX-0332,2024-02-01,2024-11-01,Hospitality,Amman,Pro,Sales Agent,43.57,153.34,0.0,0.0,0.0,True,1177.14,167.0
MX-0364,2024-02-01,2024-10-01,Retail,Amman,Pro,Sales Agent,69.16,198.91,0.0,0.0,0.0,True,9314.75,660.0
MX-0039,2024-02-01,2024-04-01,Retail,Amman,Basic,Bank Partner,20.63,35.66,0.0,0.0,0.0,True,2580.37,772.0
MX-0080,2024-02-01,2024-05-01,F&B,Amman,Enterprise,Sales Agent,86.32,557.46,0.0,0.0,0.0,True,3880.82,804.0
MX-0232,2024-02-01,2024-04-01,Retail,Madaba,Basic,Sales Agent,42.89,25.23,0.0,0.0,0.0,True,7682.79,725.0
MX-0393,2024-02-01,2024-05-01,F&B,Madaba,Basic,Online,37.22,29.73,0.0,0.0,0.0,True,2786.06,899.0
MX-0088,2024-02-01,2024-04-01,Retail, Amman ,Basic,Bank Partner,31.42,29.49,0.0,0.0,0.0,True,5938.62,698.0
MX-0154,2024-02-01,2024-09-01,Retail,Aqaba,Pro,Bank Partner,35.65,80.34,0.0,0.0,0.0,True,9577.63,715.0
MX-0271,2024-02-01,2024-11-01,Hospitality,Amman,Pro,Sales Agent,46.25,119.44,0.0,0.0,0.0,True,648.47,230.0
MX-0415,2024-02-01,2024-02-01,Retail,Zarqa,Basic,Bank Partner,27.64,19.51,19.51,0.0,0.0,True,8601.02,832.0
MX-0326,2024-02-01,2024-04-01,Retail,Mafraq,Basic,Sales Agent,97.3,39.12,0.0,0.0,0.0,True,3961.43,684.0
MX-0113,2024-02-01,2024-10-01,Pharmacy,Irbid,Basic,Sales Agent,51.05,104.87,0.0,12.64,0.0,True,1654.45,360.0
MX-0003,2024-02-01,2024-03-01,Retail,Amman,Pro,Bank Partner,37.66,78.53,0.0,0.0,0.0,True,1864.03,634.0
MX-0103,2024-02-01,2024-02-01,F&B,Amman,Pro,Bank Partner,18.95,55.08,55.08,0.0,0.0,True,10338.33,989.0
MX-0094,2024-02-01,2024-06-01,Retail,Amman,Basic,Bank Partner,28.08,0.0,0.0,0.0,38.16,False,0.0,0.0
MX-0060,2024-02-01,2024-10-01,F&B,Irbid,Pro,Online,41.82,,0.0,0.0,0.0,True,12021.16,995.0
MX-0409,2024-02-01,2024-02-01,Pharmacy,Amman,Pro,Bank Partner,39.7,111.55,111.55,0.0,0.0,True,2367.77,464.0
MX-0050,2024-02-01,2024-05-01,F&B,Aqaba,Basic,Sales Agent,44.9,27.45,0.0,0.0,0.0,True,2235.79,984.0
MX-0280,2024-02-01,2024-09-01,Hospitality,Irbid,Basic,Online,22.84,90.11,0.0,0.0,0.0,True,150.71,30.0
MX-0382,2024-02-01,2024-02-01,Retail,Irbid,Basic,Online,54.3,0.0,31.4,0.0,0.0,True,9199.1,670.0
MX-0026,2024-02-01,2024-02-01,Hospitality,Zarqa,Basic,Bank Partner,21.5,34.45,34.45,0.0,0.0,True,1036.39,136.0
